0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-9.389258,-7.5839634,2.426157,2.7627385,5.3382745,-0.5345925,-4.4550323,0.09848029,-1.1766481,-2.1686816,-10.293433,8.704378,13.60542,5.0039682,-5.324607,-0.019682512,2.0332406,-2.8225164,0.6171332,2.741092
4.6857233,-1.2459772,2.6980672,1.8600049,-1.8957745,1.8061291,3.6948946,-2.6173205,4.795278,-0.20041558,3.1650648,0.26634243,-9.111769,-1.5168642,2.4646323,-6.3632975,-1.9224552,-4.8834457,-5.121993,2.9094622
7.796551,4.8708653,1.1525549,0.0068102675,10.834949,1.4136887,-8.320593,6.510433,-4.330405,0.6261032,-1.6458896,1.2745445,-0.45806777,1.2080085,-1.6754364,4.0906463,2.2187712,-3.674818,-0.55615073,-0.39489612
4.9012985,1.1668286,-3.569455,-1.7535887,2.6296737,1.2604144,4.837958,-3.4106495,4.41155,-6.478621,-4.530681,4.016916,2.0849988,-2.6206822,7.0689287,6.5355525,0.03591694,-0.6873433,-5.1956515,2.9464686
2.8021405,-4.4839787,-0.9649364,0.052810226,2.4727898,2.6260152,5.1714945,-1.0307121,-2.365952,-2.2022836,-1.0137788,1.1698792,-2.8538678,0.49055046,3.8430068,-5.072515,-0.53114396,-7.7801833,1.5297546,2.4280658
10.15154,0.013986225,-5.4290833,2.627824,-0.089187264,0.3566836,3.3001447,1.819303,2.4057727,-0.5642101,-5.8555393,2.5097756,3.552868,1.6822917,-1.9660167,9.528303,2.0892904,11.822027,-8.093227,-2.2930737
-0.6630417,-0.78842264,-1.4518443,-0.15486284,-2.0338285,-0.12219113,-9.502458,4.364629,-0.819633,-1.5847553,2.3770487,-4.2114844,7.8763185,-1.5738964,0.8844609,1.6795073,-5.80854,5.1605744,-2.8092704,3.7324967
-1.3093342,-1.7752445,-1.4715565,3.5516076,-5.7634974,1.3619915,5.463382,1.1087186,0.5077238,-8.110276,-1.4885663,-0.7205137,-0.46721694,0.61314917,7.065532,-7.3211446,-2.5411398,-1.0928818,-3.5907257,3.7268288
-1.4190531,-1.589442,-1.4653279,0.1630414,-0.10347307,2.2825732,2.8304563,-1.8393636,0.2511453,-1.280419,5.458335,2.3985367,3.379916,-3.8817077,0.31364027,1.0491496,1.9869047,-1.4066058,-6.587787,-1.3305923
-0.19732966,4.8006134,0.0341702,-4.726968,-4.9651523,-6.765497,-5.253203,-2.7733874,2.3381152,-2.2879577,0.41004843,6.272895,-5.8551955,0.36244538,5.544139,-0.8501127,-7.9806814,1.7644603,-0.34224156,3.1932828
1.1459484,2.9956756,-2.8162575,-0.62706643,2.6105518,-4.1782484,-3.5823855,-2.848828,0.116457395,6.4941664,-2.8099077,3.4926786,-6.6346745,1.7924551,2.313079,-4.808412,1.0999955,4.7648234,3.0975919,-4.9854045
0.11603592,4.5872154,-4.0536823,-2.786661,-2.9929209,-3.104551,-2.2816238,-1.1489662,8.053401,4.343083,0.08032902,0.57973456,-1.0955436,-1.7450314,5.0112844,8.998965,-2.7861962,1.6114396,1.8725712,-3.639151
2.7216866,-1.5883191,-5.2680855,-0.0884654,-3.8236914,0.40923703,0.13453262,-0.62174654,1.751606,-1.1002331,-0.25072184,-0.35370338,-2.2237008,1.01249,-0.31135705,-0.6140494,-2.5931025,6.5975666,-2.063626,4.958795
0.90309215,2.211525,-0.9456576,-5.6797056,-4.931156,-4.221056,-2.3273647,-4.9972906,2.4998324,-3.6257396,-1.9599917,4.409469,2.7694578,1.3619207,2.1616795,4.9083858,-7.9882545,0.7091124,1.6013372,6.7536726
2.7134984,1.3954161,0.5243628,0.7597806,7.20044,1.4804658,-0.9738874,6.6179314,-3.922843,2.576081,-3.2185667,-1.1614612,6.329814,-1.4804425,-1.2026688,0.71316993,-0.791297,0.006775241,-4.2332926,-1.8159218
-3.1825001,-5.2088947,2.673882,-1.3666741,-0.88314295,9.056104,-0.7109024,7.842293,-3.4735484,-6.4963455,8.540544,-2.3237596,9.774143,-6.7069297,4.416262,-2.3527238,-3.9408107,-6.2375984,-5.9411407,10.949963
-3.7633016,-2.704317,6.056968,3.4340029,9.833328,-1.0141088,-1.8293476,5.8942122,-2.2302089,11.336962,2.587631,1.6236765,-5.158033,-2.5154102,-7.354189,-1.2803578,1.8757218,-7.328276,-0.95812815,-5.2610073
-0.53100264,5.1354866,1.8608285,-5.4132423,-2.797918,-5.4259243,2.2457535,1.7463297,-3.4643748,4.0009446,1.1618485,-5.5137525,-5.6562815,-2.8600776,3.7076325,1.9997334,3.9281344,4.95627,1.5359725,-7.2422976
3.369876,-3.633226,1.5954227,-3.221924,-6.0378237,-5.723417,4.0296564,-3.6763487,1.7145797,7.234539,6.247136,-0.7673264,-6.4454384,-0.102084436,-3.175318,-1.6300575,-1.9171898,0.39371493,-4.6212463,-0.713626
1.4930149,0.649782,0.22648636,-5.2131686,3.4314027,-2.155598,-2.4431455,-6.214797,3.245761,2.9232924,-4.247835,4.686847,1.6878293,-1.0828518,-0.26517683,6.4023914,-1.2543377,1.1924177,0.6504527,-3.208136
2.762709,-1.9618869,-1.1658727,5.4532213,-6.645087,2.7608728,4.1427293,-1.221428,-5.040829,-7.5415225,-4.2265563,2.2655833,5.545653,6.1248536,-7.842203,-3.1725154,-4.2115602,4.2915707,-3.2099252,7.5752044
-2.7327478,0.0005586923,-1.0763386,0.5508775,-7.4148374,-2.0738173,-1.7090983,0.018348802,-3.952548,-2.356337,-0.64363796,3.4923227,3.3503795,3.6896539,0.45326254,-0.8962489,-4.870167,-0.5963058,4.624442,2.9982352
-1.9532425,-1.3340502,1.2610408,-3.186348,-5.5685697,3.2216694,3.217431,7.1618214,6.6264334,-7.0517044,11.588864,-3.7894626,6.887948,-9.76537,5.3669558,-2.0997853,-5.285001,-2.942688,-5.045486,8.242286
-7.332583,5.111356,3.7486744,6.18899,-1.5379629,0.22643752,1.3248761,8.163847,2.1115913,-4.6797934,2.7874098,5.90208,-4.155253,-1.264656,-0.21940105,-15.421516,-0.6625312,8.528177,-5.332467,-1.0935307
4.8838544,-6.340553,-3.4417973,-1.3899688,6.034083,6.7524605,1.8881838,-1.1868727,-1.8224136,3.4911778,1.6239635,-0.6106878,-5.856601,-1.4646808,-4.6007547,-2.3880568,3.559272,-1.6141542,1.2748226,6.5187297
5.5450525,-1.1648728,-0.89496166,-5.5326786,6.091494,0.54937106,6.8834934,-6.739429,-3.8007622,1.5049466,-0.23498587,5.0045834,-3.5558279,1.3120435,0.6146434,4.922451,-1.8524722,-5.4831996,1.9683328,0.9357319
-2.0119603,3.5247974,-6.9292383,-2.9893193,0.3969432,-1.3178169,-2.0566237,0.100049354,4.3874145,0.43761215,7.829162,-2.2438216,-1.5838538,-5.9441934,9.278509,6.134751,0.45314294,-2.322938,2.3899462,-5.3473525
0.22002032,-3.2700298,2.0922534,0.078035586,2.085977,2.5519311,2.473772,7.4596205,-5.7466044,-2.869852,2.8922248,8.438648,6.341781,-5.033571,0.21021082,-7.6846824,-5.613246,-3.3833988,-15.89461,10.37624
-4.030898,1.7692875,-1.4919729,0.13080317,2.4897485,3.3747454,-2.1216488,-0.71182853,-7.7280917,-4.6552296,0.90479696,4.162318,5.410702,-1.0386478,2.4455492,-0.45527768,-6.5463414,-3.1546934,0.60012037,2.6913888
-7.1915154,0.67908466,2.7832835,-1.4549738,-0.021841956,-5.109088,2.7474515,-1.2160482,6.6734014,0.8757027,1.1255914,0.92904806,3.3075676,-2.5944433,-2.6840503,-0.7765357,2.4977212,2.1672573,-2.8021133,-4.717726
-5.762711,4.461467,1.8671395,-1.0413152,7.0035677,0.48693687,2.0321345,1.4515043,-0.17321278,2.0512989,-2.8309574,-2.4580107,2.5771775,-6.7123322,5.154154,5.1827836,5.8687744,-4.71433,-5.353751,-9.580078
2.983713,4.7959094,-2.7922575,3.8623555,-3.5964606,5.435426,0.21654862,4.285772,2.419588,-11.750874,2.8964267,-4.4131193,2.2058864,1.323052,-0.43470824,1.6285498,-0.052546706,2.6980815,-6.4987993,3.901068
-0.015134996,-0.6767776,-0.43899316,0.10776133,-0.43535557,0.08510419,-2.9978955,-2.513346,0.22733676,-0.40343305,-0.21581215,-1.5597141,5.7862964,-0.67659855,-5.597235,4.2855463,3.0586102,5.9728475,-2.2211466,-0.5124251
0.8089414,-3.233776,-4.3373775,2.5943143,-9.112623,-3.9815178,8.254411,-3.9118447,4.939887,0.91501206,4.069162,4.95816,-5.6261387,1.5774139,1.3763579,-0.43396756,-2.5475564,0.27746168,0.38217905,3.7269497
-3.3346102,-4.1932545,8.878049,0.65198356,4.840326,6.829685,8.257674,0.600678,-1.1296084,-4.32844,3.361158,1.4779854,-9.067641,-2.538711,-0.89841026,-8.210049,6.0261235,-8.93373,-10.040294,2.9255877
4.629863,0.62421465,-6.3106604,1.913762,-3.8018308,1.8917683,-0.70793504,-4.7742276,4.9148607,1.1048653,3.2731307,-3.437631,-0.95700276,0.60004276,-2.8121703,0.6372517,0.27361476,6.385715,6.5242696,-0.9810944
5.0454073,1.2169886,-0.8708513,2.4134958,-0.7048637,-1.361586,-2.8665168,5.2330956,-1.9077334,5.2658234,5.421203,-2.6608675,-6.051379,1.2629247,1.4494444,1.8104765,-6.3416142,-1.1893419,-0.66650575,-0.070170395
-2.0710094,3.2938735,-2.9431448,6.8076463,-1.7655772,-2.459087,-6.264516,6.783531,4.8194504,-3.8449907,2.2397933,2.0257738,-2.011456,1.1376499,-3.3918264,-4.384653,-7.737162,6.4110065,6.1350293,5.0502973
1.4628935,0.30797642,-4.0226107,0.76633966,4.9217906,-2.363214,-0.6231922,-4.7461123,-3.7333283,2.8154914,-5.3134904,2.4779854,-1.9173015,8.322941,-4.816619,3.6924622,-0.66465414,-5.8855953,4.9125466,3.0973644
-1.6846768,0.5732866,-5.048966,1.2055155,-3.142714,-2.1962936,3.112492,-3.1781251,10.519282,-5.454511,0.0048711225,4.747229,1.3247349,-0.88064194,6.6136975,-3.3016164,-4.0919585,0.090152755,8.6643505,0.85841733
2.1863048,6.0251718,-0.048478924,-1.883531,4.8206086,-2.9478252,-2.0889878,2.1374707,-1.2255944,2.7952178,7.172632,-3.927109,-8.068334,-6.944282,10.149875,4.387149,1.7983774,-5.73294,-5.3028145,-9.4998255
-4.999677,-1.3563064,2.3153744,4.994158,-3.776545,1.9130701,-1.7619567,3.7132378,8.40768,-8.437113,-5.2007227,-3.0484805,15.814919,-3.6295996,0.95522827,-2.6459608,-5.3940425,5.230386,-5.348807,3.7026587
1.1961927,3.3874824,3.5839224,-3.2441056,-0.002833943,3.4893181,6.2556744,-3.0791068,8.874731,4.7551227,4.1565223,2.6156065,-5.9702826,-6.1330433,4.1940517,-4.5199447,1.5842369,-2.9350677,-3.914035,-2.3851802
6.341054,-5.9018517,-2.455802,1.7611841,4.4558043,2.883532,5.6600018,-1.1339532,0.4184116,6.90618,3.6002235,-3.3819222,-7.353025,1.9804574,-4.7586055,-2.171438,-1.4196056,-10.708034,6.602564,5.633467
-0.8332064,0.99790555,0.05362939,0.3656787,-6.4626985,3.4085655,4.177614,2.4904003,8.861757,-9.655661,2.7482772,-1.6865441,8.307404,-4.8757806,3.5442853,-3.13638,0.8239869,3.1867337,-5.29251,2.7534328
-2.0834455,2.5452328,-3.3107328,0.9170939,1.2037057,1.8493798,-4.596346,-1.4740877,-1.0793926,5.119759,0.70026284,-1.0279813,-4.6053095,4.646472,-5.065565,3.1403046,1.4331583,4.3534656,10.480847,-0.8474564
-1.4329134,1.2933478,3.3175805,-5.356163,2.388228,2.903403,-1.9035378,-1.5920496,-2.6491911,2.9317794,8.989302,1.844073,-10.566149,-3.1696517,2.8134773,-9.787679,-1.6452634,-2.758819,4.9580026,0.2519399
6.065777,-3.6151276,-3.7524457,-3.2417476,5.361704,9.670306,-7.427316,1.3875687,-2.4979844,-0.74755716,6.699789,-6.5978627,8.597682,-4.7234416,0.9957653,4.2215347,3.7136748,-5.3189416,-1.5321271,4.2936172
-3.3292694,-1.7125825,0.062249903,1.0915636,3.5015593,0.05257328,-7.6795745,2.386871,2.5267098,6.374576,1.7014741,-2.1044426,-0.6935202,-3.4759438,-4.1332116,-0.40206906,0.819433,6.5995646,1.7328022,-1.094363
-1.4204667,5.202904,3.4591591,-1.0731536,3.8226092,-5.4379487,7.147663,-6.9468503,-0.2892248,6.6682744,-5.4628444,5.626242,-9.219852,1.6405213,0.25437668,-0.08765161,4.570684,-4.4255815,1.7764721,-9.530683
0.26901883,-2.2811477,2.9869041,0.12528704,1.1149952,-2.1546524,-5.7340374,0.32157704,-7.018938,6.6572886,2.5774202,5.2017736,-8.677863,1.3177329,-6.4139776,-2.6654806,-1.8678502,7.2797174,-0.56142735,2.1357193
-5.2346044,0.3538973,3.4016678,5.375561,-6.3192677,-0.028362624,3.6146362,-2.8738358,5.8489676,-3.954251,-3.7642665,5.6415586,3.4236815,0.03960576,-2.3030703,-3.7811832,-2.1831517,-1.1395388,-2.0678902,2.483722
3.4184294,7.6937046,2.926567,-3.9849637,-0.10445529,-4.0256214,-10.734318,1.0230359,3.9051332,-3.3957267,1.0805011,7.087849,-2.2919507,1.2115359,2.707104,7.5131435,-3.1528168,-2.9292545,3.7617352,1.0049713
-3.2399478,-0.7403383,0.4944035,5.231886,-1.6058639,-1.5066028,-2.8981078,-2.4743168,0.80672276,0.89605004,2.796629,0.8547995,-4.101676,1.7970594,-4.785666,6.4475865,5.181468,5.0756135,3.8779914,-5.544595
4.6149244,5.364052,-3.5023468,-7.109303,1.8381228,-0.9293211,-3.705114,-1.8367124,3.1812277,6.766284,5.915869,-6.8849273,-1.4767046,-7.4477696,5.751152,1.2559848,3.6684928,8.041087,-2.3069751,-6.0014277
0.76531416,3.9211965,2.9971573,-3.8779802,0.76313543,3.3122382,-7.9955354,0.22122927,-7.0763826,6.101332,12.604232,-4.9834547,-11.48511,-1.2149485,-6.4404035,-2.1488638,1.6761138,2.1858492,2.2300475,1.3622601
2.5761936,-2.2161174,1.124577,-2.5722497,1.6211305,1.1692572,-2.1527755,0.7515294,-1.0632142,0.30615994,-0.13817091,2.8708858,0.6175295,-2.5971184,2.067458,-5.76468,-0.8326811,-3.5906389,-1.0264846,2.208058
2.734033,0.028557952,1.7788739,0.092012554,1.3012112,0.57414705,-0.41980907,3.8348272,-3.6270614,-1.5039811,-2.042742,1.7498643,-1.83153,1.7529596,-0.031069923,-2.0319898,-2.5568204,0.9855542,-5.732258,1.4400251
1.2193198,-5.6112204,-2.3208647,-3.6000545,2.6111753,-0.87055266,5.3156085,-4.7848663,-2.8558311,-1.7640548,2.7936447,7.1463976,-4.417776,-2.5242388,3.7163198,0.9680131,-1.66677,-0.37805763,-5.0365887,2.7255154
2.9780953,-3.5531032,6.318755,-4.1625957,-2.713639,-0.9423709,-2.0826488,4.2744555,-2.1231902,2.375093,-0.8739141,2.6866364,-3.433915,-0.5266607,-3.118461,0.8109961,-0.7584825,6.2773156,-10.320951,5.731728
-0.6970498,-3.8260972,2.3271759,1.6045719,3.1901772,-10.539635,-4.87865,2.5616665,-3.7303147,3.1958296,-10.382272,5.3012056,1.1659676,7.0118423,-2.8968265,-2.1513414,-7.01621,3.1459706,2.3754745,2.7340517
2.2815707,4.073963,2.4030745,-3.0891771,4.5104327,-3.1969702,0.7554474,-6.59539,2.2381105,9.897836,-1.4446095,0.13130969,-2.8066185,0.6550654,-3.0243049,6.923615,2.5353737,1.9024636,2.3557212,-8.714172
1.6453863,1.8690494,-2.4620585,-2.8254058,0.83748776,5.1342087,-2.167508,-0.7284277,-0.69383293,-4.316491,0.35426688,-6.234464,4.2271748,0.6328551,3.9062552,0.9804884,3.0380163,-0.93233174,1.2466013,0.14277269
-2.3893487,-3.4413073,6.100718,-1.0484419,0.34640658,3.9083567,0.33554626,3.704952,-1.3765966,-3.5346074,-0.2082207,0.09642703,2.185432,-5.18095,1.4217942,-4.184222,3.0962405,0.5545277,-11.520918,2.1448991
-2.666364,-2.160048,0.16759118,-3.7673564,1.0143383,3.559856,-3.5062482,-0.79659253,-7.880215,0.09980141,0.615429,1.1977401,8.429944,-2.5234559,1.0485706,2.8054724,3.7573774,-2.662531,-4.982272,-1.6812618
-5.7809277,1.6040478,-0.37011877,3.8201776,-3.7899427,-7.6112757,4.690139,-3.5921586,1.878301,-1.54798,-2.3061,11.5549135,-4.4755816,5.0295906,-4.5462375,-4.660373,-2.8104885,4.1743937,1.3009778,0.61381304
0.93723,-5.3195333,3.939045,1.181355,5.820989,5.4478683,8.9729395,-4.863662,2.3971958,0.62734765,-7.1849446,5.063535,3.186745,-0.13147357,-8.152045,0.43022722,7.9390707,-1.187468,-8.106177,0.9148834
1.8398273,-0.9571767,2.0066147,-5.7281356,0.8516043,-0.6301502,-11.933478,5.6050353,-2.8438892,-1.113279,5.219743,-1.1802002,8.439272,-4.778311,2.4255128,7.2468467,-12.82811,-4.251983,-0.19303489,8.330465
-0.47849545,-0.8364214,-1.2254488,2.6400564,-4.836977,-1.4868689,4.573655,-1.4297829,-1.043038,1.0753076,-1.5666894,-5.589087,-0.13065507,0.75865555,4.323404,-3.7263627,2.309991,2.060859,-0.18326417,-3.0755637
-0.36893255,-2.844923,2.5988111,-2.2727158,0.5495416,-2.0921974,1.5560943,-0.39282563,-1.9388692,6.289172,2.2949135,1.1958638,1.3366909,-1.7924289,-0.7543856,-3.1778274,-9.422843,-5.046199,-0.5069199,3.4707606
-2.626017,-0.251537,-1.4943748,0.6229854,-4.5475082,4.229399,-4.779721,3.2374794,7.032305,-9.824571,7.355026,-3.098231,2.9850745,-6.97337,3.2527516,1.1938126,-1.4221373,4.6198406,-2.7269845,4.6172514
4.9542003,-1.8031801,8.029543,4.1723833,2.7931676,5.592688,7.140889,-4.851178,0.516826,5.039127,-1.2881122,-2.7411234,-11.493975,-0.5312036,-0.80298424,-4.9303694,7.195891,-4.3885303,-1.616453,-5.3054924
-8.963661,-1.0480227,-3.866263,6.442815,-0.027569514,-5.0736833,4.571584,3.7178152,-1.4485244,-3.656042,-6.414212,1.6466767,7.683085,4.7207437,1.1153463,2.3179896,-3.3962233,-3.0185313,1.4725783,0.25197548
-1.8027532,-3.791204,3.4786303,-3.7222333,1.5679241,4.489815,-0.5592189,8.275323,-5.8815355,4.6499324,5.313326,-10.927541,1.9671388,-9.552867,2.900172,1.5532864,5.1732116,-5.6619296,-6.068589,-1.0959812
-1.9618027,3.3324802,-5.551845,-0.82937783,1.3740357,-7.7900624,-6.9315853,-3.9940057,6.920052,1.5790336,-2.5051346,9.705024,-7.2419505,2.5537467,4.8329215,2.2614,-10.262197,-1.6601144,6.8131146,3.1801865
-0.78687906,-1.4505485,-0.854364,-1.7181156,-5.9515357,3.965567,-8.503909,4.217339,-2.721739,-2.9228492,5.903863,-9.299513,9.572846,-5.397891,1.5461134,2.309998,-3.9207695,1.1093487,-2.25891,2.3326924
-1.3379415,-4.5035534,-0.4375609,4.5286407,2.0377007,10.610683,0.32267717,-4.150651,1.8877534,-9.512221,-3.0620213,-5.7738585,15.18251,-1.8863139,-0.92563957,-5.2016644,2.3034215,-2.3731964,-0.049353734,2.6744692
2.7987313,4.7246475,-6.396124,0.895379,-0.15087241,1.6767348,-2.9294538,0.50157064,-0.5993609,2.6136134,10.380263,-6.6830907,0.25312796,-3.160783,1.9855037,1.1578126,-3.6811738,2.5639465,5.601157,-5.2155223
0.9995579,7.619905,1.1332471,0.65294474,4.0468626,-2.5444267,-5.3710837,3.0409834,-6.1337967,0.5896654,2.4746075,6.293776,-5.528031,2.416976,-5.556038,2.2123702,4.367673,6.531043,0.85624844,-3.5377645
-0.68261546,-6.0211945,1.1262684,-1.4103358,5.22468,2.9128208,7.590758,-11.784694,-4.6334963,6.7890787,0.24809314,7.5763235,-4.290197,0.19397105,-6.5870967,-2.9938908,8.496357,-3.137291,-0.52494985,-4.260947
3.7389143,-0.35939467,-4.8578773,-2.8641968,1.8177942,4.1913066,2.761919,-6.6354804,5.8649263,-3.2399251,1.2335291,-4.1905403,4.1840034,-1.4190814,6.51085,6.1758113,3.347979,-5.969576,2.3363287,2.0802612
-0.45905152,-2.921032,2.021549,2.2964838,0.21445064,-1.7456765,3.393298,4.684917,-2.094497,7.408871,6.886135,0.08542227,-8.617952,-2.9331625,-1.0442904,-8.490181,-2.276553,-3.7773087,0.17478514,-0.7398166
-6.2425895,-3.9434311,-0.31596416,-0.9717746,-1.6190182,-3.778211,0.30200896,7.33361,2.0031269,-5.273727,-0.98619,0.5575738,8.5101595,0.39418167,-0.70037997,-1.0325308,-5.723719,-1.8850716,-0.09616572,7.5389752
-2.8633177,-4.1331525,-3.0264668,3.913458,0.07630365,1.1451854,5.0299935,-4.4599023,-3.7040312,-1.1858013,-5.6649017,2.166778,9.725883,1.5200719,-0.17464584,1.959663,2.5159287,-0.22075655,1.3133465,-2.6022115
5.454795,-1.0046746,-6.1251917,-1.4098835,-1.3818688,0.59365517,-0.055488635,-0.9923014,-6.547573,2.448609,-0.24674843,-9.960767,1.6221902,7.002104,-4.9408426,6.634752,3.5234401,-2.1219292,10.762479,-1.056012
-4.6207776,4.457734,-0.7417411,3.5273304,1.5117213,-0.7233653,-4.8412075,3.8277905,6.176577,-4.670829,2.373879,4.7580414,1.609993,-2.9681625,1.3858895,0.022145174,1.9155052,-0.18282706,4.2769885,-6.2739854
-5.995263,0.74710345,3.4474614,1.8039303,-7.899012,-3.9778616,0.09594077,-1.4107094,3.0232642,-6.8621316,-9.118151,0.4067119,2.3644302,3.8968422,0.257219,-4.2563024,6.994792,4.714834,-0.7722798,-3.67918
-1.7163169,1.3538406,-5.9862976,1.2281386,0.86874825,-0.13139363,1.9248383,-6.7780323,-2.104473,3.166532,1.3633119,-0.6604939,-1.2092295,2.0970428,6.1615515,1.2277542,4.2403054,-4.141157,2.9177382,-8.243472
3.906992,3.4495652,-7.7875757,3.6073394,-2.7469237,-0.44661456,-0.17532043,-1.6483984,1.218483,3.7924068,2.7418423,-4.0399055,0.08666678,2.0214605,-1.1775241,4.265525,0.80755633,7.4182105,2.8237886,-7.9510283
-6.005802,-1.1500484,4.916927,1.8916734,3.8878887,-3.740977,5.6683035,0.44653866,1.2745705,3.2620192,-5.407443,6.818079,-3.123861,0.9222636,-3.6798425,-5.279725,2.3414161,-2.2419262,-0.36906552,-1.9611014
